Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
60, 1.00000, 14986.3, -3.17555, 14921.7, -124.342, 14958.2, 116.126, 0.005033, 90.4947, 2.07049, -149.301, 0.00434488, -150.682
180, 3.00000, 144.55, 30.535, 152.535, -73.7955, 150.049, 158.603, 0.000141143, 127.086, 0.015422, -95.5274, 0.000134819, -109.025
300, 5.00000, 281.955, -12.2445, 363.03, -131.905, 329.993, 98.2066, 0.000481909, 82.8828, 0.029349, -142.137, 0.00047438, -169.147
420, 7.00000, 177.533, -62.2498, 188.789, 172.732, 172.342, 53.1532, 0.000421961, 31.5695, 0.0140513, 175.122, 0.000349385, 146.386
540, 9.00000, 105.613, -74.6364, 107.324, 161.619, 103.188, 43.2988, 0.000321311, 18.9809, 0.00795199, 175.106, 0.000269305, 136.499
660, 11.00000, 72.1006, -78.2632, 72.1905, 158.011, 70.7091, 40.2897, 0.000267977, 15.2121, 0.00554536, -179.273, 0.000225399, 133.482
780, 13.00000, 52.3577, -79.1294, 51.8999, 156.303, 51.2046, 39.537, 0.000230286, 14.1564, 0.00421824, -173.408, 0.00019262, 132.741
900, 15.00000, 38.8645, -78.5084, 38.0789, 155.255, 37.659, 40.0519, 0.000197757, 14.4933, 0.00330593, -168.224, 0.000163084, 133.293
1020, 17.00000, 28.7517, -76.5381, 27.6643, 154.431, 27.3618, 41.7858, 0.000166453, 16.0142, 0.00257502, -163.87, 0.000133814, 135.108
1140, 19.00000, 20.7235, -72.681, 19.2717, 153.569, 19.0692, 45.3889, 0.000134773, 19.1084, 0.00192445, -160.369, 0.000103636, 138.898
1260, 21.00000, 14.1765, -65.25, 12.1836, 152.282, 12.1995, 53.1178, 0.000102367, 25.1046, 0.00130412, -157.896, 7.25786E-005, 147.139
1380, 23.00000, 9.01541, -49.3219, 5.99918, 149.012, 6.78043, 73.7593, 7.05999E-005, 38.0731, 0.000687548, -157.697, 4.37576E-005, 169.598
1500, 25.00000, 6.09269, -13.5039, 0.786136, 95.9643, 4.79821, 129.818, 4.69222E-005, 70.399, 9.03934E-005, 156.154, 3.59042E-005, -132.367
