Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
60, 1.00000, 14831.5, -2.24866, 14683.6, -122.663, 14688.7, 118.035, 46.8315, -14.6974, 39.1103, -128.344, 37.2014, 116.391
180, 3.00000, 76.5764, 33.0743, 78.1381, -69.7261, 76.5205, 161.908, 1.18832, 154.696, 1.3532, 37.8777, 1.29316, -84.0104
300, 5.00000, 158.261, -12.0601, 194.871, -129.722, 175.92, 99.3627, 1.63702, 99.0718, 2.15233, -28.5654, 1.78184, -154.649
420, 7.00000, 105.691, -64.3322, 106.904, 174.054, 95.4731, 52.9878, 0.780096, 41.6867, 0.855301, -89.7216, 0.698432, 155.857
540, 9.00000, 67.6108, -78.9524, 65.136, 162.34, 60.2527, 42.0705, 0.379759, 24.8555, 0.396838, -104.432, 0.340646, 142.821
660, 11.00000, 50.6694, -85.0276, 47.8747, 158.376, 44.2147, 37.9651, 0.22565, 17.6567, 0.230731, -110.329, 0.201182, 137.344
780, 13.00000, 41.4532, -88.8188, 38.581, 156.537, 34.9676, 35.973, 0.149867, 13.3598, 0.150524, -113.602, 0.131506, 134.377
900, 15.00000, 35.8152, -91.9432, 32.8317, 155.59, 28.8064, 34.9585, 0.106497, 10.1845, 0.104949, -115.735, 0.0911712, 132.575
1020, 17.00000, 32.1703, -95.1019, 29.032, 155.135, 24.2712, 34.6149, 0.0791107, 7.39182, 0.076257, -117.247, 0.0654744, 131.443
1140, 19.00000, 29.7911, -98.8246, 26.511, 154.985, 20.6584, 35.0079, 0.0605487, 4.50129, 0.0568617, -118.355, 0.0479451, 130.772
1260, 21.00000, 28.2703, -103.752, 25.0081, 154.929, 17.5913, 36.6267, 0.0471982, 1.01895, 0.0430462, -119.15, 0.0353423, 130.487
1380, 23.00000, 27.2356, -110.847, 24.5071, 154.443, 14.9484, 40.7835, 0.0369427, -3.72738, 0.0328141, -119.667, 0.0258828, 130.615
1500, 25.00000, 25.9801, -121.455, 25.0666, 152.169, 13.1337, 49.7419, 0.0282479, -10.5646, 0.0250163, -120.003, 0.0185223, 131.371
